14	3171940521	 1561	    770.24	1895488.48	  542	9	11	25	35
15	3172110880	  739	    372.78	1899592.94	  230	1	20	24	40
16	3172259391	 1307	    639.52	1900237.53	  455	27	39	46	66
1	3172443875	 1053	    578.32	1903855.31	  298	1	21	22	42
2	3172578121	 1557	    755.66	1905400.87	  531	25	36	44	65
3	3172748482	  739	    372.38	1899592.94	  235	2	20	24	41
4	3172896976	 1375	    676.20	1896425.97	  475	5	19	29	37
5	3173081459	 1073	    601.85	1904761.90	  306	1	21	22	42
6	3173215724	 1963	    969.61	1897315.61	  678	26	38	46	66
7	3173386088	  738	    368.28	1900882.55	  225	1	20	24	40
8	3173534583	 1373	    673.42	1899890.39	  468	7	13	26	36
9	3173719040	 1094	    615.26	1903890.16	  302	1	21	22	42
10	3173853306	 1585	    785.63	1896933.29	  543	5	20	30	38
11	3174023689	  739	    371.17	1900882.55	  235	3	20	25	41
12	3174172185	 1793	    882.94	1895627.64	  612	8	12	26	35
13	3174356727	 1011	    533.56	1901931.65	  299	2	21	24	42
14	3174490910	 1584	    788.30	1898133.50	  542	5	18	28	37
15	3174661293	  739	    367.37	1900882.55	  233	3	20	25	41
16	3174809787	 1769	    871.71	1899313.50	  610	10	12	26	36
1	3174994328	 1009	    532.26	1905707.20	  292	2	20	23	41
2	3175128507	 2005	    999.97	1898576.07	  677	4	21	30	38
3	3175298890	  739	    372.55	1900882.55	  228	2	20	24	40
4	3175447384	 1793	    889.64	1895627.64	  612	7	13	25	35
5	3175631904	 1032	    559.61	1902912.62	  305	2	21	23	42
6	3175766128	 1516	    743.28	1901528.01	  532	25	37	45	65
7	3175936489	  738	    370.69	1900882.55	  237	1	19	23	39
8	3176084982	 1793	    886.60	1901034.39	  618	6	14	26	36
9	3176269460	 1074	    598.15	1902097.90	  300	1	21	22	42
10	3176403728	 1977	    969.41	1900383.14	  676	9	11	25	35
11	3176574108	  720	    358.44	1899441.34	  235	4	21	26	41
12	3176722584	 1793	    882.42	1901034.39	  610	6	14	26	35
13	3176907064	 1074	    591.88	1902097.90	  308	1	21	23	42
14	3177041332	 1583	    775.53	1893188.36	  545	9	11	25	35
15	3177211711	  739	    361.35	1900882.55	  234	4	21	26	41
16	3177360186	 1373	    669.85	1892091.65	  472	9	12	26	35
1	3177544665	 1072	    591.46	1904761.90	  303	1	21	22	42
2	3177678932	 1582	    774.29	1894400.00	  544	7	12	25	35
3	3177849312	  719	    359.21	1900768.69	  226	3	20	25	41
4	3177997787	 1373	    666.59	1891891.89	  478	25	35	44	63
5	3178182286	 1052	    565.30	1903855.31	  298	2	21	23	42
6	3178316532	 1583	    781.15	1899335.23	  541	5	16	27	36
7	3178486912	  739	    368.04	1900882.55	  232	3	20	25	41
8	3178635385	 1726	    848.56	1900237.53	  598	25	36	45	65
9	3178819864	 1053	    578.45	1903855.31	  298	1	20	22	41
10	3178954130	 2003	    994.66	1898576.07	  677	1	21	29	35
11	3179124510	  740	    369.14	1898305.08	  228	3	21	25	41
12	3179272981	 1754	    861.60	1896501.88	  610	15	16	28	39
13	3179457482	 1032	    562.14	1902912.62	  297	1	21	22	41
14	3179591748	 1536	    752.74	1907356.95	  531	25	36	44	65
15	3179762109	  738	    367.81	1902173.91	  227	1	18	23	39
16	3179910580	 1772	    872.83	1895518.13	  605	8	13	26	36
1	3180095059	 1053	    579.39	1903855.31	  308	2	21	23	42
2	3180229346	 1561	    766.78	1895488.48	  538	10	11	26	36
3	3180399726	  719	    358.99	1900768.69	  233	4	21	26	42
4	3180548156	 1796	    895.04	1896792.19	  614	4	22	30	38
5	3180732678	 1033	    565.49	1902912.62	  299	2	21	23	42
6	3180866946	 1582	    781.71	1900538.49	  538	5	14	26	35
7	3181037326	  739	    364.54	1899592.94	  228	3	20	25	41
8	3181185757	 1376	    681.38	1895734.60	  469	6	19	29	38
9	3181370281	 1032	    560.46	1901989.33	  287	1	21	23	42
10	3181504551	 1583	    784.29	1894400.00	  541	7	13	25	35
11	3181674912	  739	    377.90	1900882.55	  228	1	20	24	40
12	3181823366	 1770	    873.25	1898227.56	  607	9	12	26	36
13	3182007889	 1011	    557.20	1903817.55	  294	1	20	22	41
14	3182142173	 1985	    982.84	1900910.01	  666	11	19	29	39
15	3182312535	  739	    373.38	1899592.94	  229	1	20	24	40
16	3182460966	 1793	    884.05	1895627.64	  614	8	12	26	35
1	3182645448	 1073	    579.72	1903873.08	  299	1	20	22	41
2	3182779778	 1955	    959.43	1902273.32	  673	26	36	44	64
3	3182950141	  739	    372.89	1899592.94	  236	1	20	24	40
4	3183098574	 1727	    852.05	1899673.49	  597	25	36	45	65
5	3183283100	 1030	    542.68	1904761.90	  293	1	19	21	40
6	3183417365	 2005	    995.82	1898576.07	  679	5	21	30	38
7	3183587749	  739	    366.10	1900882.55	  228	3	20	25	41
8	3183736160	 1329	    667.89	1900452.49	  451	2	22	29	36
9	3183920663	 1053	    581.78	1902949.57	  295	1	21	22	42
10	3184054976	 2003	    990.70	1896595.21	  680	7	13	25	35
11	3184225358	  719	    359.55	1900768.69	  225	3	20	25	41
12	3184373770	 1374	    677.46	1897117.84	  468	5	17	27	36
13	3184558315	 1011	    539.93	1901931.65	  293	1	21	23	42
14	3184692581	 1938	    955.10	1899736.15	  671	26	37	45	65
15	3184862943	  740	    367.07	1899592.94	  231	3	20	25	41
16	3185011376	 1793	    883.34	1901034.39	  612	7	14	26	36
1	3185195899	 1032	    557.86	1903836.81	  297	2	21	23	42
2	3185330168	 1583	    778.05	1893793.99	  542	8	12	25	35
3	3185500528	  740	    371.39	1899592.94	  231	3	21	25	41
4	3185648983	 1770	    874.03	1897685.05	  613	9	11	25	35
5	3185833463	 1073	    593.43	1902985.07	  302	1	21	22	42
6	3185967750	 2005	    994.10	1898576.07	  680	5	20	30	38
7	3186138133	  740	    370.19	1898305.08	  230	2	20	25	41
8	3186286585	 1746	    858.28	1907032.18	  602	26	36	44	65
9	3186471107	 1032	    551.51	1902912.62	  304	2	21	23	42
10	3186605373	 1560	    761.62	1897858.32	  545	26	36	45	64
11	3186775754	  738	    363.54	1902173.91	  234	3	20	25	40
12	3186924185	 1350	    662.27	1903276.13	  467	25	36	44	65
13	3187108687	 1052	    560.27	1902949.57	  300	1	21	23	41
14	3187242974	 2004	    995.35	1900000.00	  682	6	19	29	38
15	3187413353	  739	    363.40	1899592.94	  229	3	20	25	41
16	3187561784	 1745	    850.80	1900850.69	  597	25	36	44	64
1	3187746305	 1031	    548.00	1904761.90	  296	2	20	23	41
2	3187880572	 2003	    997.69	1899050.47	  675	2	21	29	36
3	3188050955	  739	    368.48	1900882.55	  232	2	20	24	40
4	3188199367	 1795	    895.61	1898910.92	  610	5	18	28	37
5	3188383871	 1051	    569.40	1905669.37	  295	1	20	22	40
6	3188518180	 2002	    993.65	1901426.07	  686	5	14	26	35
7	3188688561	  720	    362.55	1899441.34	  233	4	21	26	42
8	3188836974	 1371	    662.91	1893313.30	  469	25	35	44	64
9	3189021477	 1052	    564.84	1902949.57	  308	1	21	23	42
10	3189155789	 1562	    768.06	1894258.84	  539	9	11	25	35
11	3189326150	  739	    368.96	1900882.55	  227	2	20	24	40
12	3189474561	 1373	    675.17	1899196.49	  477	6	14	26	35
13	3189659001	 1114	    640.15	1903836.81	  297	1	21	22	104
14	3189793371	 1585	    781.97	1896933.29	  538	5	21	30	38
15	3189963756	  719	    355.61	1900768.69	  237	4	21	26	41
16	3190112147	 1353	    675.25	1897702.00	  464	4	20	29	37
1	3190296631	 1073	    597.62	1903873.08	  293	1	21	22	42
2	3190430963	 2002	    990.27	1901901.90	  685	6	13	25	35
3	3190601324	  738	    371.77	1900882.55	  232	1	19	24	40
4	3190749757	 1350	    659.24	1895299.96	  472	25	35	44	64
5	3190934282	 1011	    545.26	1901931.65	  290	1	21	23	42
6	3191068551	 1583	    777.77	1900538.49	  546	7	13	26	36
7	3191238914	  739	    375.85	1900882.55	  227	1	19	23	40
8	3191387348	 1792	    886.03	1895627.64	  616	8	12	25	35
9	3191571891	 1011	    530.92	1901931.65	  292	2	21	24	42
10	3191706138	 1584	    778.27	1899936.67	  538	7	14	26	36
11	3191876518	  719	    357.54	1900768.69	  235	4	21	26	41
12	3192024951	 1327	    641.53	1898094.13	  457	26	37	45	65
13	3192209434	 1053	    584.58	1903855.31	  305	1	21	22	41
14	3192343720	 1584	    783.36	1898133.50	  538	5	18	28	37
15	3192514101	  720	    360.86	1899441.34	  235	4	21	26	41
16	3192662534	 1375	    679.55	1897117.84	  468	6	17	28	37
1	3192847015	 1073	    595.40	1902985.07	  300	1	21	22	42
2	3192981324	 1559	    764.86	1898483.85	  539	25	36	44	65
3	3193151686	  738	    371.74	1900882.55	  231	1	19	23	40
4	3193300138	 1373	    671.61	1899890.39	  471	7	13	26	35
5	3193484639	 1052	    563.02	1902949.57	  297	1	21	23	42
6	3193618908	 1584	    786.17	1898133.50	  540	5	18	28	37
7	3193789291	  739	    366.82	1899592.94	  235	2	20	25	40
8	3193937743	 1326	    644.61	1900311.53	  458	25	37	45	65
9	3194122245	 1033	    558.96	1902912.62	  305	3	21	24	42
10	3194256515	 1583	    775.74	1893793.99	  541	8	12	26	36
11	3194426896	  719	    360.26	1899441.34	  227	3	20	25	41
12	3194575329	 1372	    673.86	1899196.49	  471	5	14	26	35
13	3194759854	 1031	    557.61	1902912.62	  293	1	21	22	42
14	3194894125	 1583	    777.58	1893188.36	  544	8	12	25	35
15	3195064507	  720	    358.12	1898115.84	  226	4	21	26	42
16	3195212921	 1374	    669.96	1897117.84	  471	5	16	27	36
1	3195397364	 1114	    628.88	1904761.90	  298	1	21	22	41
2	3195531737	 1536	    747.25	1900937.08	  534	25	37	45	65
3	3195702102	  738	    369.07	1902173.91	  228	2	20	24	40
4	3195850511	 1376	    681.47	1895043.73	  467	5	20	30	38
5	3196035055	 1011	    536.99	1902874.13	  292	2	21	23	42
6	3196169341	 1521	    748.46	1897761.44	  530	15	16	28	39
7	3196339726	  677	    340.49	1901931.65	  205	4	20	25	41
8	3196488117	 1373	    666.21	1891891.89	  479	26	36	44	64
9	3196672598	 1073	    587.39	1902985.07	  296	1	21	22	42
10	3196806928	 2005	    998.45	1899050.47	  682	5	19	29	37
11	3196977312	  739	    362.82	1899592.94	  227	3	20	25	41
12	3197125704	 1374	    676.73	1897117.84	  470	5	17	27	36
13	3197310228	 1032	    557.21	1901989.33	  293	1	21	24	42
14	3197444540	 1934	    953.39	1902245.71	  666	25	35	44	64
15	3197614901	  739	    368.52	1900882.55	  237	2	20	25	41
16	3197763291	 1331	    667.87	1899736.15	  461	4	22	30	37
1	3197947817	 1031	    553.77	1903836.81	  294	1	21	23	41
2	3198082127	 1977	    971.79	1900383.14	  676	10	12	26	36
3	3198252491	  738	    378.29	1902173.91	  224	1	19	22	39
4	3198400900	 1726	    848.63	1900237.53	  602	25	36	45	65
5	3198585405	 1031	    565.69	1904761.90	  298	1	20	21	41
6	3198719714	 2000	    986.28	1898031.30	  683	8	12	25	35
7	3198890095	  719	    356.19	1900768.69	  234	4	20	26	41
8	3199038485	 1374	    669.17	1891891.89	  477	26	36	45	65
9	3199222903	 1135	    641.20	1903855.31	  301	1	21	22	63
10	3199357317	 1539	    755.12	1895984.20	  524	8	13	25	36
11	3199527677	  738	    368.41	1902173.91	  229	2	19	24	40
12	3199676068	 1373	    671.30	1899196.49	  470	7	14	26	36
13	3199860571	 1032	    568.37	1902912.62	  294	1	21	22	42
14	3199994902	 1583	    773.14	1893793.99	  542	10	12	26	36
15	3200165283	  739	    360.55	1900882.55	  236	4	21	26	42
16	3200313652	 1374	    676.90	1897117.84	  470	5	17	28	37
1	3200498176	 1032	    563.42	1902912.62	  299	2	21	23	42
2	3200632484	 1584	    786.20	1897533.21	  540	5	19	29	38
3	3200802868	  739	    364.28	1899592.94	  231	3	20	25	41
4	3200951237	 1352	    669.95	1898405.64	  461	4	21	29	37
5	3201135720	 1074	    600.00	1902985.07	  304	1	21	22	42
6	3201270092	 1956	    963.47	1901776.38	  680	26	36	44	64
7	3201440451	  740	    372.11	1899592.94	  230	3	20	25	41
8	3201588843	 1352	    661.47	1893852.62	  474	25	36	44	64
9	3201773322	 1033	    565.98	1901066.93	  280	1	21	23	42
10	3201907672	 2004	    996.41	1898576.07	  678	3	22	30	37
11	3202078055	  739	    360.09	1899592.94	  230	3	20	25	41
12	3202226422	 1795	    889.98	1897321.43	  609	3	21	29	37
13	3202411073	  883	    458.70	1904761.90	  257	1	19	23	40
14	3202545279	 1584	    778.89	1893188.36	  545	8	12	26	36
15	3202715643	  738	    374.46	1902173.91	  229	1	19	23	39
16	3202864032	 1349	    655.31	1897475.13	  465	25	36	45	65
1	3203048557	 1011	    544.43	1901931.65	  288	1	21	23	42
2	3203182867	 1584	    781.55	1899335.23	  542	6	16	27	37
3	3203353248	  740	    357.88	1898305.08	  231	4	20	26	41
4	3203501620	 1793	    884.43	1895093.06	  615	7	12	25	35
5	3203686121	 1052	    564.73	1904761.90	  298	2	21	23	41
6	3203820472	 1520	    747.59	1898305.08	  527	27	39	46	66
7	3203990837	  738	    376.35	1902173.91	  227	1	19	23	40
8	3204139206	 1795	    895.21	1896792.19	  610	2	21	29	36
9	3204323731	 1032	    557.36	1901989.33	  288	1	21	23	42
10	3204458062	 1518	    743.64	1899592.94	  527	26	38	46	66
11	3204628424	  739	    364.53	1902173.91	  232	4	21	25	41
12	3204776817	 1349	    656.18	1897475.13	  469	25	36	44	64
13	3204961237	 1116	    642.63	1904761.90	  308	1	21	22	64
14	3205095650	 1520	    747.77	1897127.59	  529	14	15	27	39
15	3205266012	  740	    364.98	1900882.55	  234	4	21	25	41
16	3205414405	 1793	    890.06	1900503.07	  611	5	15	26	35
1	3205598970	  991	    537.88	1901871.52	  282	2	21	24	42
2	3205733238	 1984	    967.34	1895929.93	  684	27	38	46	66
3	3205903601	  739	    371.55	1902173.91	  230	3	20	24	41
4	3206052011	 1307	    640.18	1900311.53	  457	14	15	27	39
5	3206236475	 1074	    610.74	1902985.07	  299	1	21	22	42
6	3206370825	 1984	    966.89	1896024.46	  677	14	15	27	38
7	3206541190	  739	    364.34	1900882.55	  226	3	20	25	41
8	3206689604	 1769	    869.32	1898227.56	  611	10	11	25	35
9	3206874066	 1073	    620.73	1902834.01	  297	1	83	84	104
10	3207008416	 1985	    974.74	1895541.40	  683	14	15	27	39
11	3207178781	  738	    367.38	1902173.91	  235	3	20	25	41
12	3207327194	 1374	    668.69	1891392.69	  475	8	13	26	36
13	3207511718	 1032	    548.14	1901989.33	  296	2	21	24	42
14	3207646010	 1954	    955.79	1902273.32	  670	26	36	44	64
15	3207816375	  739	    375.39	1900882.55	  228	1	19	23	40
16	3207964790	 1373	    657.16	1891181.99	  474	25	36	44	64
1	3208149317	 1011	    543.24	1901931.65	  290	1	21	23	42
2	3208283611	 1583	    774.15	1900538.49	  542	7	13	26	36
3	3208453978	  739	    372.54	1902173.91	  229	2	20	24	40
4	3208602371	 1375	    680.34	1895734.60	  468	5	19	29	38
5	3208786860	 1073	    594.35	1903873.08	  305	1	21	22	42
6	3208921215	 1561	    768.13	1895488.48	  539	10	11	25	35
7	3209091579	  739	    364.30	1899592.94	  228	3	21	25	41
8	3209239974	 1373	    672.63	1892091.65	  470	8	12	26	36
9	3209424374	 1156	    675.47	1903019.21	  297	1	21	22	42
10	3209558811	 1535	    746.69	1901573.49	  534	26	37	45	65
11	3209729176	  739	    367.48	1899592.94	  237	2	20	25	40
12	3209877570	 1373	    670.31	1892091.65	  472	8	12	26	36
13	3210062036	 1072	    606.17	1902874.13	  297	1	21	22	82
14	3210196410	 1559	    763.94	1904123.37	  539	26	36	44	65
15	3210366776	  739	    369.00	1899592.94	  238	2	20	25	41
16	3210515169	 1372	    665.85	1899655.30	  471	25	36	44	65
1	3210699610	 1115	    616.73	1903052.06	  300	1	21	22	42
2	3210834004	 1516	    741.27	1900882.55	  527	25	37	45	65
3	3211004369	  739	    367.28	1900882.55	  230	3	20	25	41
4	3211152763	 1373	    672.55	1891392.69	  470	7	12	25	35
5	3211337268	 1033	    579.26	1901989.33	  296	1	21	22	42
6	3211471580	 1582	    772.50	1893793.99	  543	7	12	25	35
7	3211641942	  740	    365.56	1899592.94	  230	3	20	25	41
8	3211790355	 1354	    674.23	1897702.00	  465	5	16	27	36
9	3211974858	 1052	    566.29	1903855.31	  300	1	21	22	42
10	3212109168	 1582	    776.03	1894400.00	  546	8	12	26	35
11	3212279531	  739	    372.39	1899592.94	  228	1	19	23	40
12	3212427964	 1373	    666.34	1891891.89	  473	25	36	44	64
13	3212612468	 1032	    559.96	1903836.81	  294	1	21	23	41
14	3212746776	 1519	    744.87	1899030.42	  526	15	16	27	39
15	3212917140	  739	    364.44	1900882.55	  232	3	20	25	41
16	3213065552	 1352	    670.37	1898405.64	  458	4	21	29	37
1	3213250036	 1074	    599.88	1902985.07	  301	1	21	22	42
2	3213384367	 1977	    971.96	1900383.14	  677	9	11	25	35
3	3213554729	  739	    372.33	1900882.55	  230	2	20	24	40
4	3213703164	 1373	    672.62	1890694.24	  468	8	12	25	35
5	3213887668	 1051	    608.75	1904761.90	  263	1	42	43	63
6	3214021959	 1583	    776.07	1893793.99	  544	8	13	26	36
7	3214192324	  738	    374.96	1902173.91	  230	1	18	22	39
8	3214340758	 1791	    885.70	1901566.00	  607	5	16	27	36
9	3214525221	 1074	    603.55	1903836.81	  306	1	42	43	63
10	3214659572	 1537	    748.22	1900937.08	  532	26	37	45	65
11	3214829937	  738	    373.17	1902173.91	  229	1	19	23	39
12	3214978369	 1326	    640.69	1900311.53	  463	26	37	45	65
13	3215162854	 1053	    579.87	1902044.70	  303	1	21	22	42
14	3215297165	 1564	    785.34	1897435.90	  536	3	22	30	37
15	3215467550	  739	    362.86	1900882.55	  232	3	20	26	41
16	3215615964	 1373	    668.54	1890694.24	  475	10	11	25	35
1	3215800466	 1052	    578.29	1903855.31	  305	1	21	23	42
2	3215934776	 1956	    968.15	1901317.49	  677	9	11	25	35
3	3216105139	  739	    369.55	1898305.08	  234	2	20	24	41
4	3216253552	 1375	    682.80	1896425.97	  469	5	18	28	37
5	3216438033	 1074	    593.49	1902985.07	  298	1	21	22	42
6	3216572365	 1583	    777.41	1899936.67	  542	6	14	26	36
7	3216742747	  719	    356.93	1900768.69	  228	4	20	25	41
8	3216891160	 1372	    663.51	1892602.33	  473	25	35	44	64
9	3217075705	 1010	    527.98	1904761.90	  290	3	21	24	42
10	3217209952	 1586	    786.06	1896333.75	  540	5	20	30	38
11	3217380338	  739	    361.81	1900882.55	  229	3	20	25	41
12	3217528752	 1373	    676.36	1891392.69	  476	8	12	25	35
13	3217713171	 1117	    640.41	1902198.30	  304	1	21	22	43
14	3217847544	 1584	    778.60	1897533.21	  539	5	18	28	37
15	3218017909	  738	    371.47	1902173.91	  232	1	19	23	40
16	3218166342	 1374	    672.79	1897810.22	  471	5	17	27	36
1	3218350847	 1052	    571.16	1903855.31	  301	1	20	22	41
2	3218485138	 1583	    778.94	1894400.00	  542	7	13	25	35
3	3218655523	  696	    345.86	1900647.95	  210	2	20	24	40
4	3218803935	 1795	    892.89	1897321.43	  606	3	22	29	36
5	3218988420	 1073	    590.60	1902985.07	  304	1	21	22	42
6	3219122732	 1978	    972.07	1900383.14	  676	9	12	26	35
7	3219293098	  739	    370.12	1900882.55	  230	2	20	24	40
8	3219441554	 1305	    645.53	1900311.53	  454	8	12	26	36
9	3219626060	 1030	    554.16	1905687.89	  294	1	19	22	40
10	3219760328	 1583	    774.79	1893188.36	  543	7	12	25	35
11	3219930690	  759	    371.27	1899736.15	  230	1	20	24	40
12	3220079146	 1351	    659.92	1901792.67	  472	25	36	44	65
13	3220263650	 1052	    565.81	1902949.57	  296	1	21	22	41
14	3220397939	 1539	    753.71	1904140.85	  533	8	14	26	36
15	3220568300	  739	    370.41	1899592.94	  233	2	20	25	40
16	3220716731	 1795	    889.23	1898380.79	  606	5	19	29	38
1	3220901258	 1030	    551.28	1904761.90	  294	1	19	22	40
2	3221035524	 2004	    992.02	1899525.12	  681	5	19	29	37
3	3221205908	  739	    369.82	1900882.55	  228	3	21	25	41
4	3221354341	 1373	    667.06	1891181.99	  479	25	35	43	63
5	3221538842	 1051	    565.35	1905669.37	  294	2	20	22	41
6	3221673129	 1584	    782.76	1898133.50	  540	5	19	29	37
7	3221843511	  739	    363.11	1900882.55	  232	3	20	25	41
8	3221991940	 1750	    856.74	1897510.98	  603	26	38	45	65
9	3222176443	 1033	    565.15	1901066.93	  289	1	21	23	42
10	3222310752	 1536	    749.97	1900937.08	  529	26	37	45	65
11	3222481115	  738	    366.42	1902173.91	  231	2	19	24	40
12	3222629527	 1372	    675.58	1899890.39	  473	5	14	26	35
13	3222813944	 1137	    649.74	1903890.16	  301	1	42	43	63
14	3222948357	 1955	    964.18	1902273.32	  677	25	36	44	64
15	3223118718	  759	    372.90	1899736.15	  232	1	19	24	40
16	3223267128	 1372	    673.01	1892791.13	  473	7	12	25	35
1	3223451604	 1074	    592.56	1902097.90	  294	1	21	22	42
2	3223585956	 2002	    986.85	1896595.21	  680	7	12	25	35
3	3223756317	  758	    374.64	1902245.71	  237	1	19	23	40
4	3223904726	 1373	    678.62	1899890.39	  475	6	13	25	35
5	3224089228	 1052	    573.30	1903855.31	  295	1	21	22	42
6	3224223558	 1956	    966.56	1901317.49	  672	10	11	25	35
7	3224393919	  739	    369.05	1900882.55	  238	2	20	24	40
8	3224542331	 1769	    870.12	1898227.56	  612	10	11	25	35
9	3224726853	 1031	    549.36	1903836.81	  296	1	20	23	41
10	3224861142	 2005	    996.64	1899050.47	  678	5	19	29	38
11	3225031525	  739	    359.90	1899592.94	  227	3	20	25	41
12	3225179936	 1725	    848.99	1907060.95	  595	25	36	44	65
13	3225364439	 1033	    558.99	1901989.33	  297	2	21	23	42
14	3225498750	 1583	    776.61	1893793.99	  543	9	12	26	36
15	3225669111	  738	    372.24	1902173.91	  234	1	19	23	40
16	3225817520	 1354	    672.90	1896296.30	  467	4	21	30	38
1	3226002025	 1052	    575.49	1903855.31	  292	1	21	22	42
2	3226136332	 2005	    994.15	1899050.47	  679	5	19	29	37
3	3226306714	  739	    358.96	1900882.55	  229	3	20	25	41
4	3226455125	 1793	    886.68	1901034.39	  615	6	15	26	36
5	3226639606	 1072	    595.38	1905651.56	  303	1	21	22	42
6	3226773937	 1955	    967.12	1902273.32	  672	25	35	44	64
7	3226944300	  740	    368.41	1899592.94	  230	3	21	25	41
8	3227092732	 1752	    867.96	1897599.07	  580	14	17	28	40
9	3227277237	 1033	    564.02	1901989.33	  293	1	21	23	42
10	3227411525	 2004	    994.22	1900475.12	  686	6	16	27	36
11	3227581888	  739	    377.74	1899592.94	  234	1	20	24	40
12	3227730322	 1374	    677.16	1898503.10	  474	6	15	26	36
13	3227914847	 1031	    553.57	1902912.62	  291	1	21	22	42
14	3228049135	 1960	    963.41	1898305.08	  678	26	37	45	65
15	3228219497	  740	    367.59	1899592.94	  228	3	21	25	41
16	3228367928	 1726	    839.94	1901366.61	  599	26	37	45	65
1	3228552454	 1029	    546.74	1906614.79	  294	1	19	21	40
2	3228686741	 1961	    960.65	1897315.61	  673	26	37	45	65
3	3228857105	  738	    370.93	1900882.55	  227	1	20	24	40
4	3229005515	 1794	    887.60	1899441.34	  610	5	17	27	37
5	3229189996	 1074	    604.01	1902985.07	  305	1	21	22	42
6	3229324325	 2005	    993.22	1899050.47	  682	5	20	29	37
7	3229494709	  739	    362.14	1900882.55	  228	3	20	25	41
8	3229643122	 1767	    864.48	1900347.62	  608	25	35	44	64
9	3229827645	 1012	    546.54	1901931.65	  298	1	21	23	42
10	3229961936	 1517	    745.98	1898948.80	  531	26	37	45	65
11	3230132300	  739	    363.64	1900882.55	  233	3	20	25	41
12	3230280713	 1792	    883.21	1895093.06	  615	8	12	25	35
13	3230465173	 1074	    610.76	1902985.07	  297	1	21	22	43
14	3230599525	 1935	    953.50	1906802.36	  666	25	36	44	65
15	3230769889	  739	    363.15	1900882.55	  230	3	20	25	41
16	3230918302	 1792	    886.90	1901034.39	  613	5	15	26	35
1	3231102804	 1051	    575.10	1904761.90	  291	1	21	22	42
2	3231237114	 1558	    754.74	1897858.32	  537	25	35	44	64
3	3231407476	  739	    366.19	1900882.55	  231	3	20	25	41
4	3231555887	 1795	    894.14	1897321.43	  610	4	21	30	37
5	3231740371	 1073	    588.33	1904761.90	  307	1	21	22	41
6	3231874681	 2005	    984.41	1897627.97	  670	3	21	29	37
7	3232045065	  719	    359.38	1900768.69	  226	3	20	25	41
8	3232193496	 1751	    857.52	1897050.32	  608	14	15	27	38
9	3232377979	 1052	    577.33	1903855.31	  294	1	21	22	42
10	3232512289	 1538	    759.07	1896608.50	  527	8	12	25	35
11	3232682648	  740	    365.30	1899592.94	  233	4	21	26	42
12	3232831081	 1373	    676.15	1899890.39	  472	6	14	26	36
13	3233015580	 1053	    582.57	1902044.70	  302	1	21	22	42
14	3233149868	 1559	    763.53	1898483.85	  539	25	36	44	64
15	3233320230	  739	    366.61	1900882.55	  229	3	21	25	41
16	3233468684	 1728	    852.50	1904761.90	  597	26	37	45	66
1	3233653127	 1095	    610.76	1903855.31	  302	1	42	44	62
2	3233787457	 1954	    954.70	1902273.32	  669	25	36	44	64
3	3233957818	  739	    372.39	1899592.94	  230	1	20	24	40
4	3234106270	 1795	    887.86	1898380.79	  612	5	19	29	37
5	3234290731	 1095	    622.34	1902949.57	  294	1	21	22	63
6	3234425040	 2003	    995.26	1900475.12	  681	5	17	28	37
7	3234595422	  739	    360.96	1900882.55	  238	4	21	26	41
8	3234743877	 1373	    674.00	1892791.13	  474	8	13	26	36
9	3234928463	  967	    515.64	1903731.75	  276	1	41	43	61
10	3235062647	 1938	    957.61	1899235.03	  670	25	36	45	65
11	3235233011	  738	    370.10	1900882.55	  228	1	20	24	40
12	3235381487	 1770	    868.48	1896600.97	  609	8	12	26	35
13	3235565989	 1032	    563.56	1902912.62	  293	1	21	22	42
14	3235700233	 1585	    786.85	1896933.29	  540	5	21	30	38
15	3235870615	  740	    371.41	1900882.55	  237	4	21	25	42
16	3236019068	 1375	    677.56	1895734.60	  469	5	19	29	37
1	3236203571	 1053	    586.67	1902949.57	  300	1	21	22	42
2	3236337839	 1584	    784.39	1898133.50	  540	5	17	27	36
3	3236508222	  719	    357.45	1900768.69	  232	4	20	26	41
4	3236656677	 1374	    685.46	1899196.49	  465	7	14	26	36
5	3236841202	 1031	    553.33	1902912.62	  294	1	21	23	42
6	3236975449	 1557	    751.70	1899109.79	  537	25	36	44	64
7	3237145811	  740	    364.84	1898305.08	  226	3	20	25	41
8	3237294264	 1354	    673.89	1896998.89	  462	5	21	30	38
9	3237478749	 1073	    586.76	1903873.08	  303	1	21	22	41
10	3237613039	 2002	    987.59	1901426.07	  685	6	14	26	35
11	3237783419	  739	    366.30	1900882.55	  236	3	20	25	40
12	3237931872	 1793	    884.41	1896162.53	  617	8	13	26	36
13	3238116394	 1012	    546.24	1902874.13	  292	2	21	24	42
14	3238250644	 1583	    777.81	1893793.99	  549	8	12	25	35
15	3238421025	  719	    357.57	1900768.69	  231	4	20	26	41
16	3238569475	 1730	    848.00	1898546.43	  605	27	38	46	66
1	3238753980	 1031	    568.00	1904761.90	  297	1	21	22	42
2	3238888248	 1582	    768.95	1893793.99	  550	9	11	25	35
3	3239058610	  738	    368.46	1900882.55	  229	1	19	24	40
4	3239207063	 1374	    675.78	1898503.10	  471	6	16	27	36
5	3239391503	 1115	    632.82	1901989.33	  297	1	83	84	104
6	3239525833	 1585	    780.41	1896933.29	  538	5	19	29	37
7	3239696217	  739	    355.93	1900882.55	  230	4	20	26	41
8	3239844672	 1728	    847.34	1899109.79	  598	26	37	45	65
